,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
260,0.6819908,0.6876476,0.62591666,0.5440643,0.6212851,0.65042865,0.64283043,0.66572404,0.57229346,0.6618516,0.7228091,0.7426351,0.6735174,0.6667764,0.65672135,0.6797137,0.62996817,0.73720306,0.66456515,0.695865,0.6978794,0.68662006,0.6566423,0.62634414,0.5210773,0.6808352,0.7370823,0.787369,0.74887085,0.68478066,0.6405147,0.63452435,0.6617181,0.69703656,0.73671746,0.76784664,0.7639235,0.6307059,0.7178444,0.6506883,0.732948,0.78635216,0.8437058,0.723516,0.8040111,0.6465229,0.8612618,0.72510517,0.7389886,0.876275,0.90949994,0.9039613,0.84845257,0.7451309,0.8656721,0.68984973,0.73625284,0.8414684,0.9183057,0.9008587,0.85669374,0.84289557,0.80332637,0.96603465,0.95697814,0.8932568,0.9116165,0.9116156,0.87505263,0.88055986,0.85852444,0.88626456,0.89404327,0.9142275,0.7969577,0.6751196,0.7312607,0.8336021,0.8049756,0.93490636,0.75181603,0.7054787,0.63536924,0.80498093,0.87181,0.77772254,0.98099786,0.8106521,0.6908925,0.73457664,0.5452196,0.55923784,0.56378603,0.4895488,0.4820831,0.5842401,0.3291088,0.60975015,0.579284,0.616727,0.66033494,0.82478714,0.7943556,0.9652197,0.792213,0.74462765,0.63830745,0.66805255,0.7787916,0.7493018,0.78926635,0.8042796,0.7517963,0.6919122,0.4843845,0.35887876,0.64646715,0.7246034,0.7707021,0.8103007,0.71821994,0.7326509,0.75187784,0.63684005
261,0.21512198,0.40315425,0.67479163,0.5247463,0.60638314,0.6045433,0.81057596,0.7355498,0.79907393,0.82225865,0.78880364,0.8179695,0.7591143,0.81774473,0.8367821,0.8094402,0.8346994,0.8214949,0.79086995,0.81684434,0.82671285,0.840664,0.77366287,0.76283264,0.77028567,0.78022563,0.79447657,0.79102325,0.7790424,0.74184555,0.75292903,0.7687108,0.7751424,0.7586538,0.8236231,0.74890906,0.7944391,0.7866794,0.81412536,0.7001497,0.78237236,0.77712595,0.76320285,0.6769989,0.6799388,0.6246001,0.9160315,0.8707923,0.8631142,0.9267683,0.9414394,0.97884804,0.9006198,0.8749555,0.8647518,0.905366,0.8901722,0.87311333,0.89836746,0.9402833,0.8846352,0.8986583,0.8190241,0.93454546,0.8210412,0.8276575,0.8595538,0.89422125,0.85175955,0.8596208,0.850606,0.8407169,0.84461564,0.0,0.85467523,0.8581088,0.912954,0.9034033,0.90770537,1.0199215,0.92296565,0.9060455,0.7806815,0.89833397,0.87012935,0.94539523,0.75918865,0.9289515,0.8674989,0.9176028,0.65373665,0.5139424,0.7486173,0.6692753,0.57108504,0.5517426,0.5517973,0.47601214,0.5547267,0.64723766,0.82197046,0.8310442,0.8682678,0.8918509,0.87805814,0.85075915,0.79711366,0.8281958,0.875674,0.77765256,0.7936792,0.7871521,0.81360966,0.7385156,0.8373925,0.8040515,0.80021954,0.83367336,0.77964056,0.8527651,0.8477243,0.7976591,0.8034285,0.7843867
262,0.49240252,0.28519228,0.3679741,0.17681964,0.20922667,0.40084836,0.0,0.0,0.2221771,0.0,0.0,0.41270047,0.0,0.0,0.3226749,0.18011025,0.0,0.19635963,0.21698444,0.17999633,0.37546712,0.17839733,0.0,0.3412156,0.18978292,0.27247846,0.42668977,0.0,0.0,0.4954405,0.41307944,0.0,0.24819341,0.3399655,0.40736446,0.0,0.0,0.0,0.0,0.0,0.0,0.15466623,0.0,0.0,0.0,0.0,0.0,0.16469693,0.5093827,0.24619605,0.22771321,0.0,0.0,0.0,0.0,0.15491553,0.5027734,0.3968214,0.38374418,0.0,0.46990806,0.46592787,0.64648616,0.0,0.84773767,0.79780114,0.6887082,0.79364717,0.81920606,0.8013381,0.8920987,0.72944313,0.7177948,0.8514327,0.0,0.0,0.4852536,0.4275304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4886013,0.0,0.30222577,0.4886837,0.41237503,0.44144884,0.5564125,0.555534,0.075406685,0.5277337,0.49615896,0.3287586,0.28357306,0.54321134,0.0,0.44844103,0.37156904,0.5972673,0.34503126,0.545135,0.19298209,0.0,0.0,0.0,0.51791906,0.65347326,0.0,0.0,0.0,0.46112928,0.0,0.60308903,0.51904196,0.52427906,0.21592209
263,0.3722847,0.2015025,0.44438574,0.5013285,0.56149167,0.47049055,0.71182644,0.7553004,0.7256755,0.754418,0.7021531,0.6318776,0.6641133,0.68408006,0.6685815,0.71883863,0.6162392,0.61645967,0.69403505,0.64706296,0.61967856,0.58671963,0.7588763,0.73105246,0.6950601,0.620632,0.5483239,0.55419767,0.6045958,0.5993891,0.60790443,0.504417,0.59728813,0.6623015,0.65450716,0.689812,0.66360384,0.66393715,0.5169844,0.4183348,0.64206845,0.5604007,0.7170476,0.69840026,0.5518033,0.57798904,0.8296905,0.8068546,0.77969056,0.8093961,0.80221456,0.799691,0.7737951,0.78720254,0.7790606,0.78903043,0.7463124,0.73456365,0.75306,0.7678998,0.8146152,0.72248167,0.8190241,0.8823678,0.8470094,0.8118316,0.8320128,0.881016,0.8435251,0.8784606,0.8434558,0.825436,0.89216655,1.1069479,0.89347816,0.87843245,0.9378981,0.9027877,0.90893304,0.9777558,0.9094911,0.8838495,0.8851046,0.8791358,0.8872229,0.9094277,1.0081713,0.94121236,0.91979533,0.93647397,0.44098917,0.46216127,0.5189071,0.47088695,0.56563145,0.48822197,0.5479248,0.6170884,0.5547267,0.2948415,0.79598784,0.7055231,0.7367362,0.65085554,0.67058265,0.7655211,0.6707625,0.77220327,0.8635015,0.7976845,0.74055874,0.74870896,0.67202806,0.7692509,0.7489647,0.79826975,0.7973723,0.8094463,0.7378613,0.68466264,0.76066154,0.75773036,0.75698787,0.7426604
264,0.6223841,0.40315425,0.5381184,0.39551902,0.52447987,0.5489649,0.75271475,0.77055216,0.7677188,0.73721707,0.8132946,0.7342985,0.72616553,0.7671217,0.61532164,0.71355724,0.7151399,0.71073097,0.7083318,0.6898484,0.7644752,0.6821963,0.70981914,0.6656868,0.71953994,0.6881898,0.67055106,0.72449315,0.7370557,0.7190383,0.52305627,0.67726475,0.6469044,0.65376675,0.75026566,0.7773427,0.7398163,0.73605645,0.67404735,0.6064012,0.72333,0.62985694,0.76816285,0.77635336,0.68846565,0.695673,0.81280625,0.74826074,0.6734799,0.77090937,0.75413096,0.71223855,0.7656184,0.7741606,0.77260184,0.79533285,0.7730554,0.75296366,0.792915,0.85780513,0.79766977,0.7212636,0.8103508,0.83345014,0.80978805,0.8004629,0.82011086,0.8438981,0.8353142,0.8602731,0.930709,0.8204271,0.84964263,1.2155893,0.7475481,0.7576317,0.7911683,0.8310644,0.8206741,0.476641,0.8514772,0.8209021,0.7088844,0.8574228,0.7998622,0.8677769,0.28004912,0.8249332,0.8353097,0.78158545,0.56409717,0.5255168,0.5337348,0.37252977,0.5421145,0.47921398,0.5439071,0.6474373,0.36585194,0.3177381,0.7848482,0.69705904,0.7367362,0.7725972,0.66128004,0.6825705,0.70590574,0.7347782,0.8649324,0.7899129,0.8139404,0.84252733,0.72336906,0.69577557,0.7168607,0.7156422,0.7340269,0.716702,0.69926727,0.58910966,0.7244157,0.70596695,0.6493781,0.6623528
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19557078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13856025,0.0,0.0,0.0,0.0,0.14241238,0.0,0.0,0.5216132,0.38552433,0.0,0.0,0.36614305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.3001978,0.2015025,0.17037635,0.4467841,0.52447987,0.3413324,0.0,0.0,0.0,0.0,0.0,0.0,0.20989184,0.0,0.0,0.38936603,0.42533138,0.0,0.0,0.4499047,0.48278475,0.0,0.0,0.0,0.39578152,0.0,0.0,0.0,0.30234036,0.0,0.38883534,0.18623757,0.5449419,0.3399655,0.42167696,0.0,0.0,0.0,0.0,0.32548997,0.0,0.5543267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27942348,0.53680515,0.52956915,0.0,0.34789792,0.30708656,0.59019446,0.64889723,0.84296405,0.7601476,0.7570249,0.7972597,0.76074284,0.59307,0.78834105,0.8701177,0.8885167,0.72473615,0.79440486,0.88581526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129952,0.0,0.0,0.4416795,0.0,0.59173584,0.44109592,0.5721744,0.4515295,0.5249233,0.55487907,0.41672918,0.5463093,0.5490631,0.5097722,0.18884273,0.45111924,0.0,0.0,0.0,0.6385973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49123412,0.0,0.0
267,0.47775757,0.68956286,0.5803071,0.0,0.47842145,0.0,0.2127577,0.3489515,0.2221771,0.40921658,0.0,0.2631377,0.52358556,0.0,0.0,0.18011025,0.5193777,0.19635963,0.0,0.0,0.47000602,0.0,0.2094444,0.43382007,0.48737952,0.4456131,0.5173249,0.36625054,0.56051326,0.0,0.38883534,0.43462685,0.1672415,0.43558273,0.2974213,0.0,0.13693722,0.0,0.30704027,0.2359454,0.3094428,0.0,0.0,0.34636796,0.4254549,0.56700516,0.0,0.73850095,0.0,0.5794923,0.4107084,0.5548561,0.74514174,0.7741606,0.0,0.45132458,0.0,0.44104296,0.27004996,0.0,0.0,0.21022183,0.0,0.0,0.67031133,0.14241238,0.4761511,0.33071774,0.0,0.0,0.4800126,0.0,0.0,0.0,0.0,0.0,0.53444195,0.6236844,0.0,0.75472695,0.0,0.0,0.3385124,0.52366734,0.0,0.0,0.0,0.0,0.0,0.0,0.2279999,0.2303386,0.5382608,0.5797019,0.0,0.0,0.48584813,0.46582976,0.34605145,0.0,0.0,0.41998258,0.26437166,0.0,0.5956083,0.0,0.5498489,0.47743157,0.6120592,0.5718142,0.39595383,0.7877303,0.64836353,0.49770427,0.73810416,0.0,0.5102837,0.37447888,0.30756366,0.3546079,0.72590786,0.6504543,0.59493095,0.6503491
268,0.63782823,0.5482389,0.51701856,0.57015085,0.6467538,0.65042865,0.71848136,0.6689968,0.66892594,0.7387703,0.82764375,0.8515923,0.79113615,0.7324574,0.6468865,0.62587357,0.68079984,0.73720306,0.8298262,0.828915,0.80060905,0.71969086,0.76655334,0.6836907,0.72699964,0.7901966,0.8740556,0.8586265,0.8402172,0.8145737,0.6628945,0.6681258,0.69325024,0.84043324,0.85763586,0.76839966,0.82827705,0.73055,0.7669586,0.5878014,0.801622,0.88913566,0.92776304,0.8631644,0.75961196,0.83147323,0.8925538,0.7418623,0.8035846,0.8844739,0.91496485,0.98628294,0.8351643,0.7722812,0.83372223,0.61417127,0.7062512,0.727251,0.87261,0.8833088,0.83270717,0.84644985,0.56324357,0.746921,0.91867495,0.78695375,0.8253359,0.8438981,0.5693499,0.63592714,0.8078673,0.78548235,0.7721015,0.0,0.6892159,0.68886477,0.70294255,0.67129815,0.6238734,0.0,0.49327132,0.7863475,0.59207076,0.7823138,0.70117676,0.7614381,0.69577533,0.73544,0.6908925,0.75373286,0.52225125,0.55923784,0.5721744,0.6053527,0.57370543,0.569275,0.47869483,0.66369224,0.4782823,0.43343955,0.70720404,0.9264921,0.9438659,0.9464468,0.9534196,0.82929957,0.81961715,0.7244982,0.69389504,0.7475704,0.92240626,1.0051091,0.7452549,0.847073,0.57374424,0.7344741,0.7394601,0.7954998,0.87277013,0.8577214,0.92455196,0.9176887,0.82811296,0.6623528
269,0.53729105,0.5482389,0.6596084,0.5984064,0.6753735,0.692462,0.76145744,0.3489515,0.7785005,0.6231004,0.63068074,0.83579665,0.7206732,0.63593554,0.7960648,0.8571829,0.8293563,0.76343864,0.57699895,0.7419942,0.8524369,0.8370406,0.772514,0.85805655,0.7312176,0.68234897,0.0,0.36625054,0.0,0.2822458,0.5473475,0.3223087,0.1672415,0.0,0.65823436,0.6391089,0.60061795,0.73055,0.44443452,0.5495707,0.44287473,0.45446724,0.0,0.0,0.18497226,0.54830545,0.8787034,0.67369384,0.7330798,0.5834416,0.8467211,0.8520001,0.64931667,0.70407844,0.84146625,0.82582545,0.8903918,0.8383835,0.79549843,0.8605556,0.7792729,0.87709624,0.83441854,0.8791616,0.8064741,0.8030526,0.74701595,0.7850124,0.8589286,0.73813224,0.7234146,0.87710935,0.856697,1.0088674,0.8777813,0.95729035,0.950995,0.8682007,0.95118135,1.0133548,0.8601941,0.7992003,0.9791433,0.9190878,0.8603477,0.906528,0.45960277,0.9728818,0.92385304,0.8553165,0.68759733,0.6949372,0.70651186,0.5892778,0.5289948,0.46940947,0.0,0.0,0.0,0.0,0.0,0.5894029,0.13450426,0.0,0.83805084,0.86424553,0.7652286,0.8055164,0.8039374,0.69424355,0.6898341,0.499235,0.0,0.25673792,0.0,0.0,0.89572537,0.8941261,0.8469084,0.89994866,0.7244157,0.81028104,0.75822455,0.8482252
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22908339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21400553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53185254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.684261,0.64465666,0.6575383,0.7373074,0.6447796,0.6705446,0.72472644,0.72302157,0.74359185,0.6711926,0.7706113,0.7817926,0.6382073,0.6969467,0.75626564,0.62587357,0.72882706,0.76721025,0.7793458,0.7629706,0.6682313,0.7458043,0.73818433,0.74183553,0.77562624,0.7027114,0.8104795,0.7587813,0.82213247,0.7729361,0.742218,0.70397466,0.6897982,0.79968834,0.86156,0.8366357,0.7725022,0.7501927,0.7222038,0.6817803,0.7831594,0.82897663,0.79445523,0.80492204,0.77389836,0.7106035,0.7763375,0.73383486,0.6950718,0.8469025,0.87950003,0.77401626,0.8028859,0.8390913,0.77320665,0.627421,0.6037595,0.7365607,0.78417224,0.7086967,0.7617902,0.7432823,0.0,0.0,0.6197303,0.0,0.5475,0.0,0.0,0.6084106,0.66584694,0.53627366,0.61715335,0.0,0.6023633,0.8250093,0.6856697,0.230016,0.5626773,0.0,0.7133774,0.68761134,0.9005015,0.71828145,0.749846,0.6420595,0.99405855,0.7585936,0.24161595,0.7062738,0.6785113,0.5835447,0.6877774,0.67284316,0.6280858,0.60879755,0.5479248,0.5667885,0.65952474,0.6527844,0.6099023,0.75908315,0.83970845,0.9249394,0.84727,0.7070722,0.6838604,0.66487664,0.7564984,0.71975523,0.7181441,0.90590864,0.70948905,0.6815742,0.7956363,0.777236,0.63252676,0.6988445,0.65822494,0.7265642,0.80331266,0.7937258,0.6927099,0.5559492
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513216,0.26034325,0.0,0.0,0.0,0.0,0.0,0.4499047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2911339,0.0,0.0,0.4923572,0.0,0.0,0.0,0.0,0.0,0.13693722,0.0,0.0,0.0,0.0,0.40498188,0.0,0.0,0.0,0.0,0.45890778,0.3678423,0.39591676,0.39908653,0.0,0.0,0.36277297,0.0,0.53199357,0.0,0.4683376,0.13585363,0.0,0.0,0.0,0.0,0.28325123,0.44300547,0.5798824,0.5410335,0.525387,0.5780594,0.0,0.0,0.0,0.0,0.3106895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5558722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35993525
273,0.71798307,0.7305693,0.6693642,0.7027791,0.6187328,0.5720998,0.72268724,0.63947314,0.76628274,0.8348796,0.7651987,0.71347976,0.7346903,0.81472343,0.69125086,0.7060674,0.67236096,0.6588314,0.7265452,0.7724223,0.75550574,0.6508651,0.6932432,0.72517747,0.7586032,0.7665415,0.7361634,0.74013,0.80306196,0.81606853,0.6986153,0.7958919,0.7555816,0.7195804,0.8661794,0.79045165,0.85083055,0.77536917,0.73234123,0.7132522,0.8268922,0.86985505,0.91905665,0.8898237,0.8528918,0.8245677,0.926371,0.88172513,0.86126757,0.9995527,0.99989146,1.03562,0.9148659,0.8880829,0.9667954,0.8905679,0.8171912,0.90932256,0.9009435,0.9834727,0.92886704,0.8633232,0.8838861,0.9917343,1.0095987,0.9961668,0.9325707,0.9708269,0.9291211,0.9127833,0.9269321,0.92863846,0.8874911,0.5182219,0.68211967,0.90215933,0.811033,0.91218716,0.89999586,0.95496446,0.9068387,0.7863475,0.75038314,0.9066591,0.85750717,0.8575286,0.97663057,0.83051467,0.9036904,0.81629205,0.7285468,0.6941057,0.6759471,0.7119026,0.64694124,0.66348904,0.7076404,0.7046648,0.65818274,0.7114091,0.7318007,0.7883469,0.8501802,0.9449377,0.8469309,0.7434585,0.72883147,0.7539475,0.844455,0.74034303,0.884766,0.8962462,0.8809071,0.76169014,0.7418587,0.7759905,0.6397223,0.76234704,0.7954151,0.80026394,0.7970271,0.7686861,0.7911956,0.76844704
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26808825,0.0,0.0,0.0,0.0,0.3409086,0.0,0.0,0.43155357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40627068,0.0,0.0,0.0,0.0,0.0,0.3364229,0.0,0.0,0.7143088,0.28094155,0.64176476,0.56611073,0.0,0.60780036,0.57205963,0.0,0.23861544,0.2207084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28004912,0.0,0.0,0.0,0.2279999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21142079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.81193286,0.79916734,0.8269476,0.8331259,0.7814279,0.8050755,0.8625886,0.7795259,0.8413195,0.81488544,0.8692086,0.85657346,0.81281215,0.8487865,0.9025752,0.8894883,0.82656556,0.8481518,0.7959143,0.8139962,0.79522544,0.8636599,0.792273,0.8333603,0.85016024,0.8370821,0.77572644,0.78405094,0.72492814,0.63847935,0.7178569,0.785818,0.8199126,0.81117535,0.68265706,0.7515708,0.83567804,0.7828698,0.7432862,0.64366597,0.79631495,0.7885293,0.70640934,0.69840026,0.7150045,0.70586324,0.5057376,0.6779023,0.6136795,0.47162178,0.38140252,0.42978802,0.4327129,0.38409492,0.5645531,0.5557584,0.7563935,0.6210001,0.4467799,0.4189374,0.30557847,0.6251416,0.0,0.19470757,0.4603074,0.14241238,0.0,0.4046875,0.0,0.5014448,0.0,0.0,0.0,0.5182219,0.73434746,0.7230125,0.64105517,0.0,0.726791,0.0,0.6157154,0.77390945,0.68700653,0.68482745,0.5263416,0.0,0.0,0.63355976,0.67369944,0.75015503,0.77556866,0.78595823,0.7831961,0.7735875,0.7922348,0.7719515,0.7691828,0.7723369,0.81556857,0.81185913,0.8162824,0.82478714,0.7994875,0.79532796,0.72039086,0.75970185,0.82880986,0.8478247,0.94775766,0.8889494,0.8220599,0.79389584,0.77479357,0.77710503,0.68681103,0.7921129,0.8108099,0.8785895,0.797815,0.76103175,0.8039862,0.7547922,0.8034285,0.84113795
276,0.8573247,0.8687556,0.9017458,0.8342506,0.86753803,0.8369886,0.8702513,0.87032473,0.84261334,0.8053423,0.91921055,0.9159297,0.84243363,0.85047036,0.86972475,0.87825364,0.86023957,0.8752505,0.8580305,0.8687653,0.8820527,0.90655625,0.86823815,0.84306854,0.83018297,0.8629374,0.7850209,0.8163612,0.8446778,0.8493573,0.82193416,0.8646492,0.8823238,0.82910854,0.8834424,0.8733947,0.85272604,0.8591965,0.866801,0.8834633,0.8268922,0.86894226,0.8932983,0.7981838,0.9117994,0.8909514,0.52403843,0.7141031,0.65176946,0.5794923,0.720089,0.6175499,0.6598133,0.5924904,0.39152026,0.53680515,0.63299024,0.6238574,0.5277638,0.4313216,0.734312,0.6060389,0.75863737,0.44300547,0.6438814,0.6169528,0.0,0.4046875,0.0667628,0.45593607,0.45859516,0.0,0.55285966,0.0,0.80944365,0.89328223,0.7809975,0.72765183,0.5336798,0.96087027,0.7719099,0.73118,0.7355328,0.7096854,0.72647583,0.33107117,0.0,0.8532539,0.8168857,0.82016695,0.7941433,0.8219393,0.8280175,0.84300935,0.8207387,0.8299214,0.78639203,0.838781,0.7969033,0.83900964,0.9009866,0.8452866,0.919044,0.9523899,0.8812075,0.8876092,0.9095008,0.9237392,0.8426871,0.91553193,0.8952721,0.9406623,0.8403345,0.85572857,0.8296962,0.83348346,0.854641,0.905085,0.9398565,0.9033225,0.8477243,0.86806047,0.8460993,0.950917
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26034325,0.39287528,0.56862557,0.0,0.33867714,0.0,0.3171414,0.34486336,0.46511164,0.0,0.16973568,0.44061726,0.0,0.0,0.0,0.0,0.0,0.32087004,0.6204087,0.4859044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49688902,0.43494898,0.0,0.62339175,0.0,0.33783346,0.5233762,0.19205862,0.52227175,0.0,0.0,0.0,0.33264312,0.30557847,0.0,0.0,0.0,0.0,0.27070534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6150338,0.0,0.0,0.44836384,0.0,0.0,0.0,0.0,0.5129952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28357306,0.0,0.0,0.2686686,0.0,0.19726318,0.47743157,0.43274876,0.5873775,0.0,0.0,0.50077456,0.0,0.6732778,0.0,0.48643655,0.4706247,0.59259456,0.5605407,0.5584891,0.42483988,0.19768313,0.4750614
278,0.21512198,0.0,0.3014735,0.37223852,0.3124056,0.0,0.6798214,0.6623467,0.6526671,0.6997141,0.64927095,0.6110006,0.63393104,0.6285684,0.6685815,0.7471273,0.6993659,0.7621488,0.6518846,0.7015484,0.61967856,0.69494104,0.6274621,0.5387299,0.66268855,0.6643323,0.4109629,0.2538231,0.46449018,0.12591068,0.0,0.43462685,0.3006322,0.4604921,0.7093918,0.66673213,0.518738,0.6834921,0.7085191,0.6850819,0.69141644,0.5096918,0.0,0.27165395,0.0,0.5176622,0.6742614,0.71554554,0.5782523,0.6408696,0.70014054,0.77607256,0.5376795,0.7164076,0.72554994,0.5614583,0.661025,0.8087224,0.81490594,0.46291393,0.7298718,0.76059353,0.38299295,0.34237295,0.22835992,0.64659756,0.54057676,0.2737367,0.47434932,0.5916593,0.0,0.6847803,0.7887092,0.0,0.46947864,0.8065313,0.5985644,0.48677316,0.0,0.4110166,0.66840845,0.6664112,0.6928663,0.40003285,0.7911712,0.5879902,0.9092394,0.4836958,0.7231727,0.7605603,0.5486098,0.0,0.39901826,0.49978653,0.38519785,0.0,0.41672918,0.0,0.0,0.23257647,0.76470786,0.7683524,0.7523768,0.83686364,0.8684817,0.7268804,0.7188996,0.5883197,0.0,0.73653364,0.72504115,0.79113656,0.7590095,0.6815742,0.57374424,0.0,0.6397223,0.78140086,0.48241073,0.5338294,0.66791415,0.6477334,0.5686632,0.5345044
279,0.64640963,0.6005018,0.69248015,0.69375825,0.6685766,0.62086064,0.7286849,0.7130072,0.73796886,0.6231004,0.7521252,0.77038753,0.6998153,0.68177414,0.6598109,0.70210963,0.7180266,0.7017265,0.723733,0.7724223,0.61967856,0.6844316,0.6566423,0.64653885,0.6950601,0.66610605,0.67741865,0.7549346,0.74682593,0.7500162,0.70870304,0.7179941,0.6520768,0.69094044,0.7773835,0.7711179,0.7876692,0.79583263,0.72535396,0.7616619,0.6671357,0.7428386,0.74039906,0.7052847,0.7493568,0.79499745,0.5057376,0.6188073,0.54878813,0.53671086,0.5901725,0.10557213,0.7073374,0.6388693,0.57244354,0.48671046,0.59043497,0.62664413,0.62983644,0.61749554,0.6052518,0.622169,0.0,0.51606435,0.0,0.4710454,0.24737349,0.0,0.0,0.4807123,0.0,0.0,0.2207084,0.0,0.68211967,0.8548759,0.34850347,0.3258743,0.30947357,0.0,0.66840845,0.66044176,0.6984508,0.54262596,0.64550346,0.5629986,0.0,0.0,0.6200154,0.53781044,0.6298043,0.66558117,0.7234899,0.63910216,0.6438369,0.6782044,0.59737337,0.6818581,0.7203144,0.68843776,0.7091718,0.76923406,0.7286798,0.92219776,0.7192369,0.7480552,0.72883147,0.75916225,0.7360562,0.7305484,0.83075625,0.84952533,0.6669099,0.72940516,0.5823549,0.35887876,0.62481976,0.716702,0.75377476,0.8240751,0.6598971,0.7010488,0.7761228,0.63193685
